alpha,w_low,w_moderate,w_high,valid_f1_macro,valid_balanced_accuracy,proposed_model,base_algorithm,candidate_feature_set
0.7,1.5,1.15,1.15,0.9907828227333267,0.9907869216248012,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.0,0.7,0.7,0.990780712251914,0.9907843934135484,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.15,1.15,0.85,0.9907752160165352,0.9908204437032574,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.15,0.7,0.7,0.9907735397287412,0.9907783647081515,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,0.7,0.85,0.7,0.9907732494822432,0.9908056426310917,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.0,1.3,1.3,0.990762785812116,0.9907710270164108,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.15,1.5,1.5,0.990762785812116,0.9907710270164108,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,0.7,1.15,1.3,0.9907621054421258,0.9907639830759667,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,0.7,0.7,1.15,0.9907561259744012,0.9907059003687332,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,0.85,1.0,1.3,0.9907559356308208,0.9907319597561033,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.3,1.0,1.5,0.9907435016988466,0.9907053167232629,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,0.85,1.3,0.85,0.990742431881135,0.990782206341099,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.5,1.0,1.15,0.9907391245810538,0.9907328018038487,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,0.7,1.15,1.0,0.9907316971469093,0.9907558449099589,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,0.85,1.3,1.15,0.9907312806072416,0.9907552830852361,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,1.0,0.85,1.5,0.9907140518074988,0.9906586301695145,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.5,1.0,0.85,0.9907102630910375,0.990732010311394,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,1.3,0.85,1.15,0.9907012249551667,0.9906791142618121,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.3,1.15,0.7,0.9907008503425391,0.9907565002421287,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.3,0.85,1.0,0.9907005406686794,0.9906897452900513,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,1.5,1.15,0.7,0.9906922290537898,0.9907401861937576,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,0.7,0.85,1.5,0.9906888188833035,0.9906329036284743,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.0,0.85,0.7,0.9906490482590229,0.9906795842570837,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,0.7,0.7,1.3,0.990647502566425,0.9905848554650748,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,1.3,1.5,0.7,0.9906461281480453,0.9907216414314423,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,0.7,0.7,1.0,0.9906447366630743,0.9906050156928549,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,0.85,1.15,1.0,0.9906233814635983,0.9906529072538998,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,0.85,1.3,1.5,0.9906143074500999,0.9906133218103642,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.15,1.3,1.3,0.990614119030243,0.9906250328465543,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.5,1.15,1.0,0.9906043844654006,0.9906301533526246,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,1.5,1.5,0.7,0.9906030254923022,0.9906787792363554,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,0.85,0.7,1.15,0.990600413526373,0.990550744505348,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.3,0.85,0.7,0.9905997790577157,0.9906241894201312,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.0,1.0,0.7,0.9905921965108934,0.9906416354104216,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.5,1.0,1.3,0.9905868285463848,0.9905650703464417,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.15,1.5,1.3,0.9905850243407538,0.9906142587442343,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.0,1.3,1.15,0.9905840814340158,0.9906098507401023,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,1.15,0.7,1.0,0.9905834489322151,0.9905525377045761,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,0.7,1.0,1.5,0.9905759602196177,0.9905396035863544,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,0.7,0.85,1.15,0.9905735886435604,0.9905430822597511,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.15,0.85,1.3,0.9905549964158432,0.9905148185256457,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.0,0.7,1.0,0.990551410450227,0.9905183837926933,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.5,1.0,1.15,0.9905468674966119,0.9905331419127029,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.3,1.5,0.85,0.9905294015199867,0.9905937469060501,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,1.0,1.5,0.85,0.9905262223769183,0.9905794428857037,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.5,1.5,0.85,0.9905241713919253,0.9905886904835445,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.3,0.85,1.15,0.9905117978597892,0.9904874276418457,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,1.3,0.85,1.3,0.990511677080459,0.9904723886094745,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.3,1.15,0.85,0.9905093903520568,0.9905538369086582,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.5,1.3,1.0,0.9905066573823863,0.9905456474980209,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,0.85,1.5,1.5,0.9905015630895425,0.9905143387481123,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,0.7,0.7,0.7,0.9904980766899788,0.9905082445804733,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,0.85,0.85,0.85,0.9904980766899788,0.9905082445804733,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.0,1.0,1.0,0.9904980766899788,0.9905082445804733,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.15,1.15,1.15,0.9904980766899788,0.9905082445804733,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.3,1.3,1.3,0.9904980766899788,0.9905082445804733,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.5,1.5,1.5,0.9904980766899788,0.9905082445804733,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.15,0.85,0.7,0.9904949213186288,0.99052470930606,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.3,1.0,0.85,0.9904942314944382,0.9905219867760966,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,0.85,1.15,1.5,0.9904629244738722,0.9904396264204639,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.0,0.85,1.15,0.9904482057818106,0.990417023885743,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.5,1.5,1.0,0.9904466598089782,0.990503290647227,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.3,1.0,1.3,0.9904422176315038,0.9904168725191886,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.5,1.15,1.5,0.9904422176315038,0.9904168725191886,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.0,1.5,1.15,0.9904419298942639,0.9904745312399799,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.15,1.3,1.0,0.9904418549656683,0.990481272447315,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,0.7,1.15,0.85,0.9904405273437767,0.9904718087100165,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,1.5,0.85,0.85,0.9904357701085632,0.9904386098067389,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,0.7,1.15,1.15,0.9904265433695936,0.9904410392747446,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,0.7,1.0,1.15,0.9904217084656871,0.9904150664810255,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.15,1.15,1.3,0.9904211444015866,0.9904099664170251,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.3,1.15,1.15,0.9904180014757653,0.9904272957004436,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.5,1.3,1.3,0.9904170199012375,0.9904261720509978,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,0.85,0.7,0.7,0.9904155418158859,0.9904244865768294,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.3,1.3,0.85,0.9904102755587673,0.9904687044564282,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.3,1.5,1.15,0.9904046722477741,0.9904440284994567,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,0.85,1.3,1.0,0.9904035593714537,0.9904351913597843,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.5,1.15,0.7,0.9903983474572059,0.9904532113243939,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.0,1.15,1.15,0.990391951177958,0.9904018500717648,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,0.7,1.15,1.5,0.9903904295943136,0.9903740411266616,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.5,1.0,0.7,0.9903812138677887,0.9904148572553636,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.15,1.0,1.0,0.9903797761392599,0.9903889281031394,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.0,0.85,0.85,0.9903790380724805,0.990388085366055,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.3,1.15,1.3,0.9903763729153726,0.990366261484854,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.0,1.5,1.0,0.9903713833709924,0.9904141748666461,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.0,1.15,0.85,0.9903692411982751,0.9904138503127898,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.5,1.0,1.0,0.990367327940299,0.9903704963016837,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,1.0,0.7,1.15,0.9903657743593938,0.990322505308053,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.5,0.85,0.85,0.9903608196161321,0.9903650294210098,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,1.15,1.5,0.7,0.9903516587862979,0.9904259371474659,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,0.85,0.85,1.3,0.9903485378783946,0.9903018781416746,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.0,1.0,1.5,0.9903485378783946,0.9903018781416746,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,0.85,1.15,0.7,0.9903430524050338,0.9903981063816151,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.3,1.5,1.5,0.9903174536837537,0.9903273621760479,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.0,1.0,1.15,0.9903102325289598,0.9902932647445949,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.3,1.3,0.7,0.9903052076232007,0.9903782346693312,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,0.85,0.7,1.3,0.9903033018790577,0.9902423562129515,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.15,0.85,1.15,0.9902932949008654,0.9902621489347193,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.15,0.7,0.85,0.9902862264378202,0.9902699708393442,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,0.85,1.5,1.3,0.9902854002875358,0.9903097602727415,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.15,1.3,1.5,0.9902807320250147,0.9902607963068807,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.3,1.3,1.5,0.9902732806910882,0.990255739884375,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.15,1.5,0.85,0.9902732406060659,0.9903366911317392,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,0.85,0.85,1.0,0.9902729713114858,0.9902530821273152,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.5,1.3,0.7,0.9902632194776713,0.9903364961236899,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.5,1.3,1.5,0.9902630737668167,0.990248436162978,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.15,1.0,1.15,0.9902628089569082,0.9902487170753395,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.0,0.85,1.0,0.9902613905325602,0.990244935668834,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.15,1.0,0.7,0.9902508098572761,0.9902994170706597,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.3,0.85,1.0,0.9902467288488457,0.9902314736962331,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.0,1.15,1.3,0.9902433175034396,0.9902290840125998,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,0.7,1.0,1.0,0.9902432763979591,0.9902524208700064,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.15,1.3,0.7,0.9902355310667973,0.9903079604590356,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,0.85,1.3,0.7,0.9902339859451094,0.9902935916657857,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,0.7,1.15,1.0,0.9902104406187155,0.9902364607993738,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,0.85,0.85,1.5,0.9902009704557381,0.990138619461303,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,0.85,1.3,0.85,0.9901873173599706,0.9902320822191242,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,0.85,0.7,1.0,0.9901870103513466,0.9901482563859035,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,1.5,0.85,0.7,0.9901816869510259,0.9901994451405695,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,1.3,0.7,0.7,0.9901733701607874,0.9901759357851997,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,1.5,0.85,1.0,0.9901725611592068,0.9901627117728041,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,0.7,0.85,1.5,0.9901719495548615,0.9901086792348415,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,0.7,1.15,1.3,0.9901662203103573,0.990168079910231,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,0.85,1.0,0.7,0.9901498543963935,0.9901983598968184,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,1.15,0.85,1.5,0.9901477128710573,0.9900940717920474,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.5,1.0,1.5,0.9901388051685043,0.9901015480114075,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,1.15,0.7,1.15,0.9901362581598394,0.9900934233736738,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,0.85,1.0,1.0,0.9901316815847526,0.9901417042614784,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.0,0.85,1.5,0.9901201460008598,0.990058794230719,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.15,0.85,0.85,0.9901122037196681,0.9901209167467332,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.5,1.3,0.85,0.9901059713228353,0.9901637300645248,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.3,0.85,0.85,0.9901048566495799,0.9901078222801445,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.3,0.85,1.3,0.9901007809013528,0.9900614301670313,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.5,1.0,0.85,0.9900789359453507,0.9901055614529793,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.15,0.85,1.0,0.990068185545915,0.9900525358575903,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,0.7,1.3,1.3,0.9900552536856254,0.9900688159356177,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.15,1.3,0.85,0.9900420163627781,0.9900993550138191,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.3,1.5,1.0,0.9900411949259591,0.9900966972567593,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,0.85,1.15,0.85,0.990040421899082,0.9900848348540148,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.3,1.0,1.0,0.9900393864669782,0.9900478334128233,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.5,1.15,1.15,0.9900393864669782,0.9900478334128233,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,0.85,0.7,0.85,0.990038208977392,0.9900142548539371,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.0,1.3,1.0,0.9900372553074243,0.9900763645310162,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.15,1.5,1.15,0.9900372553074243,0.9900763645310162,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.15,1.3,1.15,0.9900312544495238,0.9900613684508013,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,0.85,1.5,1.15,0.9900306882680235,0.9900603102635976,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.5,1.0,1.3,0.9900256807475825,0.9900004471960714,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.15,0.7,1.0,0.990022167719308,0.9899896648012776,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.5,1.15,0.85,0.9900188440743735,0.9900620809527396,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.0,1.3,0.7,0.9900173735026282,0.9900887104573061,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.15,1.0,1.5,0.9900051380707052,0.9899596598019128,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.5,1.15,1.3,0.9899966654673377,0.9899867991972336,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.5,1.5,1.3,0.9899893488737356,0.9900225685745813,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,0.7,0.85,0.85,0.9899841151975539,0.9899932902947673,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.3,1.0,1.15,0.9899585316315268,0.9899448663328818,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,0.7,1.0,0.85,0.9899566601755518,0.9899874860213019,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.15,1.15,1.0,0.9899523945966312,0.9899850437143612,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.5,0.85,1.0,0.9899485779430691,0.9899375626114848,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,0.7,1.15,0.7,0.9899321868829912,0.989980255365282,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.0,0.7,1.15,0.9899193419941744,0.9898716451606915,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.3,1.3,1.15,0.9899147991697114,0.9899445801847202,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,1.3,0.7,0.85,0.9899095321494974,0.9898985684165543,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,0.85,1.0,1.15,0.989908547344644,0.9898894804777415,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,0.7,1.0,1.3,0.9899044586110568,0.989882371764394,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,0.7,1.15,1.5,0.9899040756416483,0.9898877738721644,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.15,1.3,1.0,0.9898885753684894,0.9899347783652913,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.0,1.15,1.0,0.9898831053438575,0.9899158931535114,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.0,0.7,1.0,0.9898821304057145,0.9898441247310844,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.0,1.0,0.85,0.9898797661440706,0.9899158713327639,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,0.7,0.85,1.3,0.9898745616770092,0.9898236059791042,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,1.5,0.85,1.15,0.9898725226543165,0.9898507582133601,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.3,1.15,1.0,0.9898717591490295,0.9899040948343316,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,0.7,0.7,1.5,0.9898714985646023,0.9897968334004569,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,0.85,1.0,1.5,0.9898686625094079,0.9898213586802128,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,0.7,1.3,1.5,0.9898685574075069,0.989870906291544,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,0.7,0.7,1.3,0.989868063131682,0.9897994263846132,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,0.7,0.7,0.85,0.989866561615976,0.9898367433978489,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,0.85,1.3,1.5,0.9898636503251664,0.9898583736496783,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.0,0.85,1.3,0.989854346173847,0.9898092794486718,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,0.85,1.5,1.0,0.9898499794086203,0.9898873793096045,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.5,0.85,0.7,0.9898490814388267,0.9898720067415647,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.3,1.5,1.3,0.9898456359288931,0.9898789301180143,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.3,0.7,0.7,0.9898360672559298,0.9898396813779313,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.3,1.0,0.7,0.9898355884309732,0.9898832726599038,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,0.7,0.85,1.0,0.9898350170835709,0.9898126157373263,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.15,0.7,0.85,0.9898333604648827,0.989816107249658,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.5,1.3,1.15,0.9898329913106193,0.9898625076552449,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.15,1.15,0.7,0.9898248520652402,0.9898976933871221,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,1.3,0.85,1.5,0.9898059201568644,0.9897535389264541,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,0.7,1.3,1.15,0.9898023002847077,0.9898252432653164,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,0.85,1.5,1.5,0.989793696288572,0.9898090158105962,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.3,1.3,1.0,0.9897720993804898,0.9898179900992105,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,0.85,0.85,0.7,0.9897701843038279,0.9898091740909467,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.15,0.7,0.7,0.9897664171630601,0.9897689748887197,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,1.0,1.5,0.7,0.9897605866448171,0.9898325621929831,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.15,1.0,0.85,0.9897603215255243,0.9897965548554302,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.0,1.5,1.5,0.9897599030305727,0.9897696541096533,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,1.5,0.85,1.15,0.9897590995228329,0.9897352449632791,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.0,0.7,0.7,0.9897358948946339,0.9897445444950885,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.5,1.5,1.15,0.9897354659311602,0.989781934573701,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,0.85,0.7,1.3,0.9897111430445756,0.9896442705212279,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.3,0.85,0.7,0.9897064822329608,0.9897347208549122,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.85,0.7,1.15,0.85,0.9897000236949056,0.9897331527769544,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.15,0.85,1.3,0.9896986389725794,0.989654404497648,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.5,1.3,1.0,0.9896893217128416,0.989735917569735,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,0.85,1.3,1.3,0.989685796906152,0.9896957280386592,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,1.5,0.85,1.3,0.9896819714845654,0.9896440325610226,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.15,1.5,1.0,0.9896744892020641,0.9897290332883187,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.6,1.0,0.85,0.7,0.9896493232200841,0.9896890148765286,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
1.0,1.3,0.7,1.0,0.9896436869943678,0.9896138543743559,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
0.7,1.0,1.3,0.85,0.9896382435276075,0.9896944470975201,CatBoost-RGC,CatBoost,RGC-RiskIndicator-Graph
