node_id,rgc_degree,rgc_weighted_degree,rgc_pagerank
product::17f6a6d7f6e0334b28d8d026d12db169,3.0,3.0,6.797277681019842e-06
product::baf7a75881d1a6704d6341161009a0cd,4.0,6.0,8.278023899699193e-06
product::563bbe0d8473acb99ec159079a8352f1,3.0,3.0,6.806249847379524e-06
product::329ee774172a8dec4ae65b229f2c73fa,3.0,3.0,6.834047271982929e-06
product::1e919b41a2e4b6055b2498c100e18c75,3.0,3.0,6.804618481764483e-06
product::c0bb1cdf039d4b769e4d773de2240799,3.0,3.0,7.053832912236379e-06
product::43c78ce98fcf40ac29ce5912c85eee20,3.0,3.0,6.916654722843139e-06
product::8a2fde854a6f41aae89ce99303a847e8,4.0,6.0,8.077567469800619e-06
product::2b733cf37ff9af2258751a5a508d3e69,3.0,3.0,6.93385254884103e-06
product::cf944645d4ff2a3eed3ae17f641ea861,3.0,6.0,8.323711294849797e-06
product::eb05c950151de27dafff354e4a7fcc9b,3.0,3.0,6.785716544581616e-06
product::3feecc22550e650b574f64a3e58b0f6b,3.0,3.0,6.887749035743672e-06
product::9bd01dd31e915573f3ab0bb9a6d7e113,4.0,6.0,8.009740077286164e-06
product::725e77eb7923719a251e7a4bd196ca6e,3.0,3.0,7.058984351927019e-06
product::76132add5a6d43f25853a4fd18c8ea34,3.0,3.0,7.058984351927019e-06
product::2a055622bea2fc1278c4ffef9eeec87b,3.0,3.0,7.114298578379933e-06
product::c8e98656b0bfc1efbadc25aa3fb9640e,4.0,9.0,9.982340055042055e-06
product::6ba4d9e6b21481dcc4646250fa189ac1,5.0,15.0,1.1872254513219423e-05
product::b095c6b329584cdf2a7e0986de9f3898,4.0,12.0,1.1317395905574033e-05
product::1c973679d17e2e7505000add215699f6,3.0,3.0,6.8181400112093175e-06
product::2373f6870eb01db83a3609a731580320,3.0,3.0,6.903461742086623e-06
product::0820af09ddc75b84841b1fab4da4be9b,4.0,12.0,1.1348337319963398e-05
product::82171fcb587a3c4da7db45e5b6527a3e,3.0,3.0,7.016587935019087e-06
product::80f258d43a984e2e7af7f1e1163e4018,3.0,3.0,7.040538338121674e-06
product::16afeb4db1b7fa1b52b58d3012ec56be,3.0,3.0,6.902609426463386e-06
product::7935ddc510afb7d08989660b382b7f26,9.0,51.0,2.6155492924582166e-05
product::0979deef723cf684a3aa7e4303f99fe3,3.0,3.0,6.8266167123721215e-06
product::dfac7527b7d46b412ac29dcabad2f619,3.0,3.0,6.914591526220569e-06
product::ceda8168fb181a91487d6e924f42334f,3.0,3.0,7.012656799375109e-06
product::6cdedcaa72a7ac7fd354bc71adb02ddf,4.0,9.0,9.653296149528165e-06
product::78119fbfa709d07b86f5ccf15043c6d6,10.0,33.0,1.814676152180827e-05
product::21a6e75c9c60427dc2e76f267f7e09e7,3.0,3.0,6.9552437288176444e-06
product::d12ad7f92749db41296a64e02c0bd5c8,4.0,9.0,8.927987951827116e-06
product::9b4ebcd616b0a2f755a3f61f63cac3c7,3.0,3.0,7.027537964769946e-06
product::f70a5d9b1b6d4fac3e2b7da556700b33,3.0,6.0,8.43415110004128e-06
product::c77b5fed1d58641e0f5e70cefd093a62,3.0,3.0,6.895317385420675e-06
product::2f11a6e56500357acc716ab4c17d5bde,3.0,3.0,7.069689001586951e-06
product::1c955eb7c06e7330695a99212a99c0c8,3.0,3.0,6.918132600209452e-06
product::2b0fac480ecacabf93bee47ad17c0b0c,3.0,3.0,6.9404087104624505e-06
product::a294436012a512193adfae667b8465f8,3.0,3.0,6.93289200419205e-06
product::d73068913476e74d4f35a6f2d5399ae9,5.0,15.0,1.1806379843330793e-05
product::4b2422ebbc6723e80f355b11b4d8fba0,3.0,3.0,6.881986861230025e-06
product::d5140e1d258c83a340419c6522c7da22,5.0,18.0,1.301276593556102e-05
product::b8ce63487e1d8881dac505b123c8e9b6,6.0,18.0,1.274145847592914e-05
product::f6085e99db2df10f9829b6193314615e,7.0,21.0,1.420299252097415e-05
product::bfbb69c5813c20a95466cc03a1274efd,3.0,3.0,6.797676006961393e-06
product::8776ca0117daf03227870f2095f9b511,4.0,9.0,9.910536363950433e-06
product::154e46f42e5665a0af25d2fc7c9e3321,3.0,3.0,6.973006000704931e-06
product::ef226f256d9c1986ee2d02ff216b15c3,3.0,3.0,7.101726142906412e-06
product::862f17dc2045dfd49116593f512037e0,3.0,3.0,7.064142598751123e-06
product::d43e07c1d5416da3b79b74e7e8efc741,4.0,6.0,8.102326003445648e-06
product::22dcd61aae0f6d1acc992914bc67a0e5,3.0,3.0,6.793024187988469e-06
product::8dc8cdb4e5a2d2f2af019bc5a255e907,3.0,3.0,6.972975682689603e-06
product::d6354128c28cc56532ba7393d9373083,3.0,6.0,8.439402640069847e-06
product::ed63424b3f5b4d29c94bbb3d965240f5,3.0,3.0,7.005560896497326e-06
product::3e45fc327c9740f1ae03383a8e201968,4.0,6.0,7.946542349831352e-06
product::da2cfe68ae3f2f454b5aba2ee09ab5c4,3.0,3.0,7.058984351927019e-06
product::32419eeccb0c6d8e9da9d62b9221757f,3.0,3.0,6.931988614400856e-06
product::fc5feda8d6c915bdbd6ca84bac05e2eb,3.0,3.0,7.017467478949464e-06
product::5f043cb6ec3f7dcaddf80468c523a80d,3.0,3.0,7.017467478949464e-06
product::10396249c30f74b20403120c8c3a49c9,4.0,6.0,8.287082926473123e-06
product::6917f21a7df770ef60ec45dd4714abaf,4.0,6.0,8.158217189727466e-06
product::ac90817bb08e66670f9059f85f76b796,3.0,3.0,7.580218605316551e-06
product::50fd03b40421e61bdca95c14fff60e3b,3.0,3.0,6.927185901392743e-06
product::54716da70a63aba6d2edb21f14d75e31,3.0,3.0,6.785716544581616e-06
product::818ce0c6a1687dd947ad226fb4387621,3.0,3.0,6.726286251123277e-06
product::4cfd7d1aae59a0b4f117e39ccbb0deec,3.0,3.0,6.888679313988927e-06
product::4ef9e7430e9943ddad2f1b194480ecc8,3.0,3.0,6.865245147324904e-06
product::ac305a1e7e7b958e961fd896ef1395c4,5.0,18.0,1.4354700446365045e-05
product::5d111f6911df7bfe5ca68fc9b9251d51,4.0,6.0,8.175562352980374e-06
product::9dcb2739e598cbc1a9640d49dbafe95e,3.0,3.0,6.893254188798106e-06
product::bae10dbc910829c1bbadb071a446b87c,3.0,3.0,6.893254188798106e-06
product::55b8fd61c5b3198e5801450b75a656e7,3.0,3.0,7.533520152112055e-06
product::2aafde3b2df26664216fa72787b7dda0,3.0,3.0,6.907964854936938e-06
product::08370229eb4e5ce898bf2348a356b7b2,3.0,3.0,6.806454567274051e-06
product::da31a8967c1dd9649b9e034eaa588783,4.0,9.0,9.419281977750707e-06
product::d983df6d3977955580e8585217b9ee42,3.0,3.0,7.263112011140996e-06
product::8f4b17412563c9aef144af0d2b3745f4,3.0,3.0,7.132952901373805e-06
product::416d75e3094f3393b778fd40d52b6089,3.0,3.0,6.804788082611259e-06
product::5e7d879a43c998d6c60a18ea8eba7728,3.0,3.0,7.110154422384766e-06
product::84ecc25f4c77dacc5c0ceb89e09492e9,3.0,6.0,7.97861804763693e-06
product::809bc73ee4f939dfc94b7402962fb531,3.0,15.0,1.221881091565326e-05
product::41150780d8eb1857e9575c5e3c23c0f0,3.0,3.0,6.914772445300238e-06
product::19a20f150018f5e9df17c838f7139435,3.0,3.0,7.067521594968136e-06
product::8375cac77900898b899b33ef7b966bb0,3.0,3.0,6.9251033060739366e-06
product::a646939770b864f77ca0e16b99a8f526,3.0,3.0,7.023753944117216e-06
product::14132fa6062431ce5af633fd3368f0ee,3.0,3.0,8.160029532072281e-06
product::91e6a181c1ebe734ab459822cee89763,3.0,3.0,6.891036717943525e-06
product::b112694f32005c5254383ccf38bfd11f,3.0,6.0,7.931491974012846e-06
product::4652e11aee23d86203400f6094fbe8bf,3.0,3.0,6.971957250536443e-06
product::ab8b1558bc47d266f0ae41ea420aaa27,3.0,3.0,7.036447254579797e-06
product::cf18e908cb8600dcd21a719db24c48d8,4.0,9.0,8.90357382198253e-06
product::a2a4579215fcf47abf5d55f7b2cc3d1b,3.0,3.0,6.888449145542022e-06
product::fa7e28f040bfdcfdbd93f82a31277e43,3.0,3.0,6.888449145542022e-06
product::0988b623cb8fe96a92474a96b0573503,3.0,3.0,6.8592850416619655e-06
product::e57bedf7c0f94f9691910b4e0fbf211a,3.0,3.0,6.9418378261281145e-06
product::acff82f566da3a3d6e33d770bfbe9ce2,3.0,3.0,6.880798480030807e-06
product::fc5c33cddd49638580cfe9fec90aa943,3.0,3.0,7.1180273497789996e-06
product::ce79982a809f8e88aa6eb87416f14512,3.0,3.0,6.891470243700953e-06
product::bfd00f48ae944947e4702bc90e492a9d,3.0,3.0,6.970953465671397e-06
product::01cdc6fbdb39fc792bb4c40164ce2331,3.0,3.0,7.251004102773922e-06
product::58f036d3b8f12d9378518f902fb4e226,3.0,3.0,7.223694437783101e-06
product::95b5840b09c3e9adc94a0f6bc783f4ef,3.0,3.0,7.084450183650781e-06
product::4949bc7693f27596ca18cfe03c5a83b2,4.0,6.0,8.303806684535175e-06
product::39d4a8413d363755330d17445a28a76f,5.0,15.0,1.2086814488210713e-05
product::fc86606232e0da421bf450a13068a4b4,3.0,3.0,6.8530790693002705e-06
product::a41d69926dcf58caff228aa637ffea2f,6.0,12.0,1.160499568616297e-05
product::557d306a56fe0848efbea81dafc78006,3.0,3.0,7.355174214193224e-06
product::c695342500b74ff952db47b541726de1,4.0,21.0,1.3808190005121372e-05
product::1af2a3ec7cecc4015321e562a26c9d1d,6.0,12.0,1.0505236954704009e-05
product::d8cbd23e48a0683dba2f7a7b3e51110c,4.0,6.0,8.78786838720267e-06
product::24606f4976af89b7b18b2299acb91ae3,3.0,3.0,6.8714216947693474e-06
product::7741aeb3317b850cda6eec4627821fad,3.0,3.0,6.795870186459843e-06
product::9ec7999e5c743b8248b0e41e5cc4f47f,3.0,3.0,6.95977158748236e-06
product::3e03619d360cd44f29e094aae3c4a76b,4.0,12.0,1.0950342568260687e-05
product::5f8fd0bd52dabcd1e9e2427dccbcea18,3.0,3.0,6.927330040049871e-06
product::9593c9f08aa51804674aae0eca66dd0d,3.0,3.0,6.829926203484935e-06
product::ab9aa96e13784729bde0fddf698eb1e1,3.0,6.0,8.86889950523812e-06
product::c4bb83a29caf7600c1a8bcbca6a85c98,3.0,3.0,6.976139735529008e-06
product::9b68d637bcc8963e7b736f9de0a4532f,3.0,3.0,7.237424183041432e-06
product::6d3dbba0d82ea4b0e3fae73f4afc35ea,3.0,3.0,6.826182469346543e-06
product::29c5f56bdaf7929e981f654f1a2f79ec,3.0,3.0,6.968738460423227e-06
product::58f82cc5bebd588e5cde0b3a89059da6,5.0,9.0,9.166891552692217e-06
product::f8a93b735aa0b631fe2c1047c3427365,3.0,3.0,6.8829084002739455e-06
product::1b3634881407099b50ee5bca1026ef25,3.0,3.0,6.9063310703097385e-06
product::725f8d2c0ae782803f3a364b9d2f6f24,3.0,3.0,6.881476414783969e-06
product::9d1dc59b23fe43e3808d874e78a5cfee,3.0,3.0,6.825332508047247e-06
product::9c3e030eb36047b2a7610a613b945642,3.0,6.0,8.270864645616146e-06
product::c4f8e50f322e3f8b523e0e26559144ac,3.0,3.0,7.0030871557508126e-06
product::30ac6df06dc59ad72cf2f158fc2d904c,14.0,126.0,5.606358509247094e-05
product::24270aa37ba68dcc6be98dfde14da3be,5.0,12.0,1.0601194102457613e-05
product::85b6cd7f57f7a06d180c93e8c74f6381,4.0,9.0,9.243272077045282e-06
product::7f967740bec1ec031ac460084afcb4b1,3.0,3.0,7.04777460433551e-06
product::1b30d1c25bb529469aa0c83e326834b4,4.0,6.0,8.568917442062197e-06
product::0bde5c9ff4a756aed7fe09a8a3bb0dfd,3.0,3.0,6.9558378688167914e-06
product::fef6029430dcac1403570d19150408ea,3.0,3.0,7.1871985539365225e-06
product::f97ad9066c718a6cef93dfcf253d3e0d,3.0,3.0,6.952270097195773e-06
product::178fff5a81c5c9447c6dcc3a2039d7f7,3.0,3.0,6.86625739809305e-06
product::af50df7cc2a72931baf406b123a313ee,3.0,3.0,6.886731917463216e-06
product::de400f332af871f44efa451ede873f94,3.0,3.0,6.9363009905778895e-06
product::c7646a8d47c6414ce8e5770653f3e8b0,3.0,3.0,6.926459384483683e-06
product::0152cb427657428c06633fce6d721da4,4.0,6.0,8.389696792282546e-06
product::7f72a8900b3d2fc8fa2635b7836d6e6e,7.0,33.0,2.0081091498407517e-05
product::4279d87e5f7172daa2836d7122d10829,4.0,6.0,8.06687484734798e-06
product::2433506ade95efcd559a351c7bc682a0,3.0,3.0,7.049365110574541e-06
product::f8aa70d9a3144410291ddb62d20506b6,3.0,3.0,6.937784961959688e-06
product::32ce8729ae3e7d91243934373ab532ec,4.0,6.0,8.05359864411158e-06
product::59d8034bb2a82cd5092e78d42148fa44,3.0,3.0,7.141839835643796e-06
product::bd421826916d3e1d445cb860cea3c0fb,3.0,3.0,7.134423485690432e-06
product::aa720f8684a8fc318f7a22c52c02a2dc,3.0,3.0,6.98577820500968e-06
product::948b143a942ee5c521acea82547b623a,3.0,3.0,7.250089464545206e-06
product::bcb815bba008d89458e428078c0b9211,3.0,3.0,7.032126937382136e-06
product::b8dac5113b06a97e64943234522572b9,3.0,3.0,7.23769934484306e-06
product::079189201e6c6f0b0f70d118fff53fd5,5.0,15.0,1.1776226859293998e-05
product::4e76a66033e3afa48e5ec8bf18e1c855,3.0,3.0,6.932311333683683e-06
product::e518b28b071fde92b9d68d1ad51dcdb5,3.0,3.0,6.8848166865106485e-06
product::293637be1a5ab3bd138fb6b758100e7c,3.0,3.0,6.925520421454171e-06
product::40f9d700a4bf5e0d84c70d704147971f,4.0,9.0,9.57927359643628e-06
product::6ef77c360c5206f18e444f0d170a3a01,3.0,3.0,6.85158194085729e-06
product::612c7f49d1026f7beded75464b574f81,7.0,51.0,2.5668147474481858e-05
product::2b374e497b3474d748a54c5883d37ee2,3.0,3.0,6.931990697348586e-06
product::fb338b6903065759031dcb1d6cf7cac9,3.0,3.0,7.005485874410264e-06
product::1ed65bd74fcdbc4b99bc838f1b8583e8,3.0,3.0,6.970953465671397e-06
product::189e7a415a45b6367968db09150ca2e5,3.0,3.0,7.108605307043625e-06
product::8ec34ae48c0cc0ed37d37f31aad47c99,3.0,3.0,7.105254450234002e-06
product::1e5428c428e0f783acd6e3d94ba4ee2a,7.0,24.0,1.4410018996457774e-05
product::07c410d85cf66a03da15b92f2d03d583,4.0,6.0,8.60151994506721e-06
product::4a7dffba3ac0ece48b8fb8511ea672eb,3.0,6.0,8.151115318301463e-06
product::e3374a33d19814ea4cbd0ac5da8e3978,3.0,3.0,6.894842662181375e-06
product::adf9f5989ed8d85d68ea6b941de7a633,3.0,3.0,6.996643764956192e-06
product::94fb18015068e3550e6a8f0729558904,4.0,12.0,1.0844085701788636e-05
product::7413f40201dadc558699e8de1cbfa922,3.0,6.0,8.28589040404006e-06
product::fabff014f52a6bfb8d46666506ef416b,3.0,3.0,7.028873026237622e-06
product::7a7416293b9692d84c900dda5e63c607,3.0,3.0,7.032124543876722e-06
product::c0747e098550ba48a597e31baf37f519,3.0,3.0,6.940979113127655e-06
product::bad02bda4c5cc1c81501022f3b06101c,3.0,3.0,6.926459384483683e-06
product::753b222871a937957fc477b1810c82f5,3.0,3.0,6.958332147082258e-06
product::0654d3c1e3efc7e7cd9dbde9cb743df2,6.0,27.0,1.633641381810843e-05
product::53075a78fc601d6eb47e8ad2d142b7a8,4.0,9.0,9.240094580505762e-06
product::01c9a70868bec5b748c67fcc26ce5895,9.0,48.0,2.5938400907998708e-05
product::64a8306c4d2a3c8ae7290168c0424243,3.0,3.0,7.009734063442817e-06
product::b520bae2a8c9790cac40196cb2025283,4.0,12.0,1.07968592913398e-05
product::7d48ab65665b044e63b15f274c6d7dca,4.0,6.0,8.592630828037425e-06
product::f47e9f620b8d76081a0b6ef6ffd5481b,3.0,3.0,7.003361611532917e-06
product::cd89ce90d4c33b04851f90bcf1ec521a,7.0,12.0,1.1576360186943113e-05
product::3f29ff76d9ee5fd080b96ce49afc6c94,4.0,6.0,8.061835756506413e-06
product::92d5ae8e42c4599266f210bf0469ae9b,3.0,3.0,6.776506709885812e-06
product::732bd381ad09e530fe0a5f457d81becb,4.0,6.0,8.178945713888911e-06
product::2f13610363de5834c81405b88f4b8b57,3.0,3.0,6.93343356489023e-06
product::4c751914ccc83ec17b8913cffdee3c3c,3.0,18.0,1.2960264889197478e-05
product::85fd14e978b92176dd210c046abc3540,6.0,24.0,1.5408919270371358e-05
product::4c8b28305f570899b6ded964ddd234a9,5.0,21.0,1.4962377295510349e-05
product::d47f1895ec4f641a519a65d73d2157b5,3.0,6.0,8.127488892585898e-06
product::c4334dbbe9c97c0eb165debf7132c689,3.0,3.0,6.955666386745848e-06
product::50142ec1faa11eb5a756baf3020128e8,3.0,3.0,7.008022679865824e-06
product::7dd3fec3502f7ef333da2a73e00db394,8.0,15.0,1.1706389627412744e-05
product::efdc6e0a04b68a8c329d485ab2bde52e,3.0,3.0,6.851090914750711e-06
product::e254150e5ad257907453bd5520208c74,3.0,3.0,6.886203722333663e-06
product::e29639a91419ddf0c1d6c80fb3bae01f,3.0,3.0,6.907918969325544e-06
product::f992bc38a69c993979545475f05ba50f,3.0,3.0,6.8995531231742096e-06
product::fd206f3c185fd47c22d6de48f25133fe,3.0,3.0,8.02613961778575e-06
product::b8eaf98e383cfed806bdedba40f84f21,3.0,3.0,6.84192677266039e-06
product::2cb575fc1035ae82e42117b10830f228,3.0,3.0,6.82872663261526e-06
product::f30bede207296a97f28cebe71037e67a,4.0,6.0,8.456924810429815e-06
product::238314b88e4b8ffa496db6b1a201d897,3.0,3.0,6.925812163525993e-06
product::2e0b9273624db778d82fd3b18becec24,3.0,3.0,6.925812163525993e-06
product::8fa5bb1e4de7a63ee554487c2f2ee076,3.0,3.0,6.925812163525993e-06
product::1a3c44587dd8d3db5f2447078bc50d75,3.0,3.0,6.912057290436798e-06
product::e942040a23d73eb3598f59fccaba7df8,4.0,6.0,8.046300084920374e-06
product::b18040a8b795afd0802abd9c3755ea64,3.0,3.0,6.991017520211888e-06
product::a0f12db60a5019ce1a4c21fce1697574,7.0,24.0,1.531793496513252e-05
product::724692d1ae89a580525678a07f6af0f3,4.0,6.0,7.967025503175984e-06
product::539cf9fd268552759c133043a1dcc5f8,3.0,3.0,6.900281498448449e-06
product::70d57e1031cc2064017c1dadbb672a1b,3.0,3.0,6.991265775625733e-06
product::6cb9998e3edb71cca1e7bcb4c59c3c79,3.0,3.0,6.883832891064597e-06
product::f89cd865cac300a9bf1320dd8f0fa223,8.0,27.0,1.5560686723931474e-05
product::9c62adfd2a4126042e0410e01a0f1630,3.0,3.0,7.0347158840875605e-06
product::6224528686b1996df2916984f548d310,3.0,3.0,6.911750341722771e-06
product::eeb3aad24862b02e530ea02b01df4f7f,3.0,3.0,6.783606624338478e-06
product::c9fa6a0dbc5b979d8c99f38c3c9c912f,4.0,15.0,1.166791680401908e-05
product::770c257cdfc072fb50ebf2bbd6696fe1,7.0,24.0,1.568153051991918e-05
product::3c949889a3c11ae9d33a721d9efa6e7d,3.0,3.0,7.055781377814696e-06
product::023d0e2e8457861c3badfb5fa7bcd58a,3.0,3.0,6.8270388405305386e-06
product::9adebd80969a5b8ec766fd02afffec2e,3.0,3.0,6.833850899027915e-06
product::0cbd1fb25fc901e985012fbc87488a92,3.0,3.0,6.861786892772826e-06
product::286095c794e49a9fe92fd5082c1360b1,3.0,3.0,6.9740738491349215e-06
product::38273c03eb0f88327f62c1d521260623,6.0,30.0,1.6936315173306726e-05
product::b7a83b58b9091311faf9705dd7e2e1a7,3.0,3.0,7.095753619856832e-06
product::0e1fa2aadc04afbf8fb30200aeba06a2,3.0,30.0,1.8390299885845853e-05
product::846b03a807e25ffd1d787e1ff9e0b610,3.0,3.0,7.039200321247081e-06
product::03137dc3af3dc8138e070c4536407618,4.0,6.0,8.137484048390627e-06
product::71835d687609f578b92692f98ab16100,5.0,12.0,1.093750663638418e-05
product::ab7b628864c6935e8c1f1e993bbc4c81,3.0,3.0,7.047301913951971e-06
product::305edcc7b46afd87ca6979ed0409fb09,3.0,6.0,7.912102618910424e-06
product::0d7312f1f397b109b3765a2917e45b13,4.0,6.0,8.275881289659633e-06
product::44d6d97ab74c490cf558480a06dce11c,3.0,3.0,6.933690941011249e-06
product::a4bddd2ee75396cc2e47bdf21343261d,3.0,3.0,6.9023446950710195e-06
product::a9a058de269b3e0133650d8eba938505,3.0,3.0,6.805726784191779e-06
product::7189fb70393a0b87189f93f19655f8db,4.0,6.0,8.153982643027953e-06
product::ceaaba49ab70be78825371ede54f32b4,3.0,3.0,6.9603792552507846e-06
product::c235a7c2c9c539eb3e917705b18d690e,4.0,6.0,8.539771902964074e-06
product::01078a94cb29913dfda1a962fd4e3400,4.0,6.0,8.361049870964553e-06
product::306f08b921e16b00a795166ea8edcdee,3.0,3.0,6.902609426463386e-06
product::a945078e19efed6370a484e25e879894,4.0,6.0,8.07226129395243e-06
product::84dd5aaecdb39b406c39de952b13f394,4.0,6.0,8.465299724309558e-06
product::75aabf28c2ab4533f72b84fb5b061354,5.0,6.0,8.502570659041569e-06
product::af8cad177ab4d05030a2c575aa8a36a2,3.0,3.0,6.780960147651391e-06
product::47ac4dcdb04867daeaad647d224389e4,3.0,6.0,8.659984398374972e-06
product::dbfac885ce74c770040e1c99389553e1,3.0,3.0,7.073933398933409e-06
product::ffcfaba393e8ef71937c6e8421bc2868,3.0,3.0,7.073933398933409e-06
product::37f582e625d4301ab2d6b200238405d1,4.0,6.0,8.448340902298318e-06
product::853ee0759242b6c1e8e1de5052df3fc4,3.0,6.0,8.325266303002093e-06
product::d5ad2be418dec48e9d0c4745e431c384,6.0,12.0,1.0465555558622007e-05
product::89a85fb039d401c099e30c569a6f2e07,3.0,3.0,7.066996520433029e-06
product::5031f2af0894d36e3f6fe78b6f2d52bc,3.0,3.0,6.927330040049871e-06
product::7166c23218346e0375296e25b13af9e2,3.0,3.0,6.806439137868292e-06
product::fd52a24b7fa473a6c7a62a5ee7579def,3.0,3.0,6.984047471109137e-06
product::d7d0c5e4a7f509a4c980aae1530e3bc4,3.0,3.0,7.032124543876722e-06
product::717e3638662e1747dea15a605cba7914,3.0,3.0,6.878624434617151e-06
product::7b32b1b87594b60dced8abb4531d2986,7.0,18.0,1.2662044828570072e-05
product::0adf970bf07772b0f8c88f664e146221,3.0,3.0,6.764165674100433e-06
product::6c578f7117cc4f3ebc5bfd8a674e7ff4,3.0,3.0,6.8486339138222314e-06
product::bb7c4f517d04b6b36671d63ef0f198b0,3.0,3.0,6.866141652263686e-06
product::a8aae2d57f0b7d4b495da36a2ea21385,4.0,6.0,8.37716954042343e-06
product::db35a562fb6ba63e19fa42a15349dc04,3.0,6.0,8.197035308159967e-06
product::983352c530d4df29fc4ca5df21765827,3.0,3.0,6.931122401787235e-06
product::5ca5d42f98d39aa421923c2fde2c1558,6.0,15.0,1.213870119871702e-05
product::21e4321fa558327afe025bfb800a8bff,3.0,3.0,7.059057784132685e-06
product::98190f6a2c3253d07ca86525bb238162,6.0,21.0,1.355000933965796e-05
product::b84c03edd6414193f906d543a479a0e6,3.0,3.0,6.912007717843791e-06
product::047b85649c33e9cbf34b2ccf8d41d622,4.0,6.0,8.032355318866198e-06
product::e25f22a38cdc5a14a51ade281eebd0e9,5.0,12.0,1.008945419085346e-05
product::ab7be0a001c3104b4931ce39ed70857d,3.0,3.0,6.769850858868031e-06
product::e435ceb7ced9b8446defd858630454ed,10.0,21.0,1.4333663495607695e-05
product::7c03e2562178adecc404571f7c52db4e,3.0,15.0,1.1348670261057075e-05
product::aba85c958ea6774626886041ac01acf1,3.0,6.0,8.439109204779383e-06
product::b32ca9d6896d74d345424426815c06a7,3.0,3.0,7.1321937616420914e-06
product::c2441af97dc659059897209bd93bfc3e,4.0,6.0,8.152525817616134e-06
product::4c743ef85742be2bfbf2036906e524f4,3.0,3.0,6.82872663261526e-06
product::064a939bcd597315cfda6c98ede1b4c3,3.0,3.0,6.7632615373640326e-06
product::492bcf01a7a40c8fe5c720574dc786b3,3.0,6.0,8.086098762755058e-06
product::fac45b7ba2d8cbbf4d7ab67256745106,3.0,3.0,6.885083841436033e-06
product::24dc9e724587e5bd160e891dc0e3699a,3.0,3.0,6.931380847852089e-06
product::72d6074ef5c81ec3102b3f2a052c5f49,6.0,12.0,1.0556879598034656e-05
product::79c0ace2ccf0da036e787875a49151a4,6.0,51.0,2.7745082656889992e-05
product::b1642ee7c8c39a5516b207935b1fe108,3.0,3.0,6.783068340990391e-06
product::a835dd882c7fb9015ed50ed25e4a1410,3.0,3.0,6.78248308706239e-06
product::0a790f2710eab03be4f7793583779874,3.0,3.0,6.945491450255445e-06
product::498297b9721ee352dc65a4df65688433,3.0,3.0,7.215019087297726e-06
product::89321f94e35fc6d7903d36f74e351d40,13.0,117.0,4.95781983750322e-05
product::f98ab3dc92c46ebabdc8f613acfae537,5.0,9.0,9.89123930063645e-06
product::e71ba6dc5ef4b3bada7ee8d17304d31e,3.0,3.0,6.933804595087487e-06
product::09258106f546b38b0f817fc3aadf650b,3.0,6.0,8.033784792638303e-06
product::ff96895c6b1d31f34b2d82f86670fa85,4.0,9.0,9.111435033598519e-06
product::55c241d4a5f20682cdeaec642cb06fa8,5.0,12.0,1.040710221523845e-05
product::5343876e3ae357d3e47e3bf3c89dfc86,3.0,3.0,6.842945549124842e-06
product::72fd27ef586cb111f4a1364a61734a6c,3.0,3.0,6.9951407566022855e-06
product::1f276c0b550d51ec77e9414aa6c45d74,3.0,3.0,7.026809829615053e-06
product::f83fd2b539bc73678c65be8d418be8c1,4.0,9.0,9.44489052742031e-06
product::ea5650a1a8c12b9348a0cefff6fb1d24,5.0,9.0,8.984192917142363e-06
